"","22404","","Invisible Partners","John A. Sanford","1979","Psychology","Nonfiction","Self Help","4.06","380","2022/05/11"
"","22405","","Reaching for the Invisible God: What Can We Expect to Find?","Philip Yancey","2000","Christian","Nonfiction","Religion","4.16","2811","2022/05/11"
"","22406","The Invisibles","The Invisibles, Vol. 6: Kissing Mister Quimper","Grant Morrison","1999","Sequential Art","Comics","Sequential Art","4.25","3990","2022/05/11"
"","22407","","The Invisible String","Patrice Karst","","Childrens","Picture Books","Childrens","4.47","2304","2022/05/11"
"","22408","","Invisible Residents: The Reality of Underwater UFOs","Ivan T. Sanderson","1970","Nonfiction","Pseudoscience","Conspiracy Theories","3.71","99","2022/05/11"
"","22409","The Invisibles","The Invisibles, Vol. 5: Counting to None","Grant Morrison","1996","Sequential Art","Comics","Sequential Art","4.19","4422","2022/05/11"
"","22410","","Invisible Acts of Power: Channeling Grace in Your Everyday Life","Caroline Myss","2004","Spirituality","Self Help","Nonfiction","4.11","1146","2022/05/11"
"","22411","Lucas Davenport","Invisible Prey","John Sandford","2007","Mystery","Fiction","Thriller","4.15","17611","2022/05/11"
"","22412","","My Invisible Husband","Shelia M. Goss","2004","Cultural","African American","Fiction","4.08","92","2022/05/11"
"","22413","","Encounters with the Invisible: Unseen Illness, Controversy, and Chronic Fatigue Syndrome","Dorothy Wall","","Nonfiction","Health","Literature","4.27","45","2022/05/11"
"","22414","","The Invisible Heart: An Economic Romance","Russell Roberts","2001","Economics","Fiction","Romance","3.71","794","2022/05/11"
"","22415","","Your Invisible Power: A Presentation of the Mental Science of Thomas Troward","Geneviève Behrend","","Self Help","Spirituality","Nonfiction","4.11","1048","2022/05/11"
"","22416","Transmetropolitan","Transmetropolitan, Vol. 1: Back on the Street","Warren Ellis","1998","Sequential Art","Comics","Sequential Art","4.21","43166","2022/05/11"
"","22417","Transmetropolitan","Transmetropolitan, Vol. 2: Lust for Life","Warren Ellis","1999","Sequential Art","Comics","Sequential Art","4.34","17572","2022/05/11"
"","22418","Transmetropolitan","Transmetropolitan, Vol. 3: Year of the Bastard","Warren Ellis","","Sequential Art","Comics","Sequential Art","4.41","15006","2022/05/11"
"","22419","Transmetropolitan","Transmetropolitan, Vol. 0: Tales of Human Waste","Warren Ellis","","Sequential Art","Comics","Sequential Art","4.11","9365","2022/05/11"
"","22420","Transmetropolitan","Transmetropolitan, Vol. 5: Lonely City","Warren Ellis","","Sequential Art","Comics","Sequential Art","4.41","12613","2022/05/11"
"","22421","Transmetropolitan","Transmetropolitan, Vol. 4: The New Scum","Warren Ellis","","Sequential Art","Comics","Sequential Art","4.39","14803","2022/05/11"
"","22422","Transmetropolitan","Transmetropolitan, Vol. 6: Gouge Away","Warren Ellis","","Sequential Art","Comics","Sequential Art","4.42","13452","2022/05/11"
"","22423","Transmetropolitan","Transmetropolitan, Vol. 8: Dirge","Warren Ellis","2003","Sequential Art","Comics","Sequential Art","4.47","10953","2022/05/11"
"","22424","Transmetropolitan","Transmetropolitan, Vol. 10: One More Time","Warren Ellis","","Sequential Art","Comics","Sequential Art","4.52","11227","2022/05/11"
"","22425","Transmetropolitan","Transmetropolitan, Vol. 9: The Cure","Warren Ellis","2003","Sequential Art","Comics","Sequential Art","4.44","11439","2022/05/11"
"","22426","Transmetropolitan","Transmetropolitan, Vol. 7: Spider's Thrash","Warren Ellis","2002","Sequential Art","Comics","Sequential Art","4.32","14309","2022/05/11"
"","22427","Transmetropolitan","Transmetropolitan: Tales of Human Waste","Warren Ellis","","Sequential Art","Comics","Sequential Art","4.11","9365","2022/05/11"
"","22428","","The Best American Nonrequired Reading 2006","Dave Eggers","","Short Stories","Fiction","Writing","3.93","2030","2022/05/11"
"","22429","","The Future Dictionary of America","Jonathan Safran Foer","2004","Humor","Nonfiction","Politics","3.53","508","2022/05/11"
"","22430","","The Best American Nonrequired Reading 2005","Dave Eggers","","Short Stories","Fiction","Writing","3.87","1064","2022/05/11"
"","22431","","Created in Darkness by Troubled Americans: The Best of McSweeney's Humor Category","Dave Eggers","2004","Humor","Fiction","Short Stories","3.74","2249","2022/05/11"
"","22432","","V for Vendetta: From Script to Film","Spencer Lamm","","Fiction","Culture","Film","4.27","73","2022/05/11"
"","22433","","The Elegant Universe of Albert Einstein","Rebecca Priestley","","","","","3.33","3","2022/05/11"
"","22434","","The Fabric of the Cosmos: Space, Time and the Texture of Reality","Brian Greene","2003","Science","Nonfiction","Science","4.11","36757","2022/05/11"
"","22435","","The Fabric of the Cosmos: Space, Time, and the Texture of Reality","Brian Greene","2003","Science","Nonfiction","Science","4.11","36757","2022/05/11"
"","22436","","The Meaning of Relativity (Science Library)","Albert Einstein","1922","Science","Science","Physics","4.32","856","2022/05/11"
"","22437","","The Best American Science and Nature Writing 2006","Brian Greene","","Science","Nonfiction","Writing","4.07","425","2022/05/11"
"","22438","","The Fabric of the Cosmos: Space, Time and the Texture of Reality","Brian Greene","2003","Science","Nonfiction","Science","4.11","36757","2022/05/11"
"","22439","","","","","","","","","","2022/05/11"
"","22440","","An Underground Fate: The Idiom of Romance in the Later Novels of Graham Greene","Brian Thomas","1988","","","","0.0","0","2022/05/11"
"","22441","","Graham Greene's Thrillers and the 1930s","Brian Diemert","1996","","","","4.25","4","2022/05/11"
"","22442","","Disinformation: 22 Media Myths That Undermine the War on Terror","Richard Miniter","","Politics","Nonfiction","History","3.33","99","2022/05/11"
"","22443","","Underground! The Disinformation Guide to Ancient Civilizations, Astonishing Archaeology and Hidden History","Preston Peet","","History","Nonfiction","Reference","3.84","156","2022/05/11"
"","22444","","Disinformation Book of Lists: Subversive Facts and Hidden Information in Rapid-Fire Format","Russ Kick","","Nonfiction","Reference","Politics","3.71","331","2022/05/11"
"","22445","","Under the Influence: The Disinformation Guide to Drugs","Preston Peet","","Nonfiction","Cultural","","3.61","59","2022/05/11"
"","22446","","Book of Lies: The Disinformation Guide to Magick and the Occult","Richard Metzger","2003","Occult","Nonfiction","Occult","4.05","1792","2022/05/11"
"","22447","","Abuse Your Illusions: The Disinformation Guide to Media Mirages and Establishment Lies","Russ Kick","","Politics","Nonfiction","History","3.73","222","2022/05/11"
"","22448","","You are Being Lied To: The Disinformation Guide to Media Distortion, Historical Whitewashes, and Cultural Myths","Russ Kick","2001","Nonfiction","Politics","History","3.87","1048","2022/05/11"
"","22449","","Everything You Know About God is Wrong: The Disinformation Guide to Religion","Russ Kick","","Religion","Nonfiction","Religion","3.85","919","2022/05/11"
"","22450","","Disinformation: The Interviews","Richard Metzger","","Nonfiction","Occult","Cultural","3.91","93","2022/05/11"
"","22451","The Invisibles","Anarchy for the Masses: The Disinformation Guide to The Invisibles","Patrick Neighly","2002","Sequential Art","Comics","Sequential Art","4.15","934","2022/05/11"
"","22452","","Eddie Izzard: Dress to Kill","Eddie Izzard","","Humor","Nonfiction","Biography","4.09","237","2022/05/11"
"","22453","","Sexie","Eddie Izzard","2004","Humor","Comedy","Humor","4.39","38","2022/05/11"
"","22454","","Glorious","Eddie Izzard","","Humor","","","4.68","71","2022/05/11"
"","22455","","Unrepeatable","Eddie Izzard","1995","","","","4.43","46","2022/05/11"
"","22456","","The Origin of Wealth: Evolution, Complexity, And the Radical Remaking of Economics","Eric D. Beinhocker","2006","Economics","Nonfiction","History","4.27","1526","2022/05/11"
"","22457","","The Origins of Value: The Financial Innovations That Created Modern Capital Markets","William N. Goetzmann","","Economics","Economics","Finance","3.92","39","2022/05/11"
"","22458","In Death","Origin in Death","J.D. Robb","2005","Mystery","Romance","Mystery","4.37","26068","2022/05/11"
"","22459","","The Origin of Species","Charles Darwin","1859","Science","Nonfiction","Classics","3.99","107453","2022/05/11"
"","22460","","Red Herrings and White Elephants: The Origins of the Phrases We Use Every Day","Albert Jack","2004","Nonfiction","Humanities","Language","3.71","495","2022/05/11"
"","22461","","The Origin of Species","Charles Darwin","1859","Science","Nonfiction","Classics","3.99","107453","2022/05/11"
"","22462","","Extraordinary Origins of Everyday Things","Charles Panati","1987","Nonfiction","History","Reference","4.03","886","2022/05/11"
"","22463","","The Origin of Species","Charles Darwin","1859","Science","Nonfiction","Classics","3.99","107453","2022/05/11"
"","22464","","Dictionary of Word Origins: The Histories of Over 8, 000 Words Explained","John Ayto","1990","Reference","Humanities","Language","3.88","170","2022/05/11"
"","22465","","The Facts on File Encyclopedia of Word and Phrase Origins: Definitions and Origins of More Than 12,500 Words and Expressions","Robert Hendrickson","1990","Reference","Nonfiction","Humanities","4.09","87","2022/05/11"
"","22466","","Word Origins: An Exploration and History of Words and Language","Wilfred Funk","","Reference","Nonfiction","Humanities","3.86","72","2022/05/11"
"","22467","","Origins: African Wisdom for Every Day","Danielle Föllmi","","","","","4.64","14","2022/05/11"
"","22468","","2107 Curious Word Origins, Sayings & Expressions: From White Elephants to Song & Dance","Charles Earle Funk","1993","Reference","Nonfiction","Humanities","3.85","80","2022/05/11"
"","22469","Wolverine Origin","Wolverine: Origin","Paul Jenkins","2001","Sequential Art","Graphic Novels","Superheroes","3.97","15277","2022/05/11"
"","22470","","The Origin of Satan: How Christians Demonized Jews, Pagans and Heretics","Elaine Pagels","1995","Religion","History","Nonfiction","3.91","6517","2022/05/11"
"","22471","","The Origins of Virtue: Human Instincts and the Evolution of Cooperation","Matt Ridley","1997","Science","Nonfiction","Psychology","4.02","3992","2022/05/11"
"","22472","","Discourse on the Origin of Inequality","Jean-Jacques Rousseau","1755","Philosophy","Nonfiction","Politics","3.83","14584","2022/05/11"
"","22473","","On the Origins of War and the Preservation of Peace","Donald Kagan","1994","History","Nonfiction","War","4.04","614","2022/05/11"
"","22474","","The Origins of Totalitarianism","Hannah Arendt","1951","History","Philosophy","Politics","4.3","10077","2022/05/11"
"","22475","","On the Origin of Species: A Facsimile of the First Edition","Charles Darwin","1859","Science","Nonfiction","Classics","3.99","107453","2022/05/11"
"","22476","","The Origins of the Urban Crisis: Race and Inequality in Postwar Detroit","Thomas J. Sugrue","1996","History","Nonfiction","Politics","4.22","2032","2022/05/11"
"","22477","","The Ideological Origins of the American Revolution","Bernard Bailyn","1967","History","North American Hi...","American History","4.04","4071","2022/05/11"
"","22478","","The Origin of Consciousness in the Breakdown of the Bicameral Mind","Julian Jaynes","1976","Psychology","Philosophy","Nonfiction","4.25","4817","2022/05/11"
"","22479","","","","","","","","","","2022/05/11"
"","22480","","The Origins of the British: A Genetic Detective Story","Stephen Oppenheimer","2006","History","Nonfiction","Science","3.88","334","2022/05/11"
"","22481","","Word Origins ... and How We Know Them: Etymology for Everyone","Anatoly Liberman","2005","Humanities","Language","Humanities","3.48","174","2022/05/11"
"","22482","","Final Fantasy Origins - Official Strategy Guide","Casey Loe","","Sports and Games","Games","","3.84","31","2022/05/11"
"","22483","","Social Origins of Dictatorship and Democracy: Lord and Peasant in the Making of the Modern World","Barrington Moore Jr.","1966","History","Politics","Sociology","4.01","970","2022/05/11"
"","22484","","Morris Dictionary of Word and Phrase Origins","William  Morris","1958","Reference","Humanities","Language","4.33","36","2022/05/11"
"","22485","","Smithsonian Intimate Guide to Human Origins","Carl Zimmer","2005","Science","Nonfiction","Biology","4.01","222","2022/05/11"
"","22486","","Economic Origins of Dictatorship and Democracy","Daron Acemoğlu","2001","Economics","Politics","Politics","3.97","244","2022/05/11"
"","22487","","Dictionary of Word Origins: A History of the Words, Expressions and Cliches We Use","Jordan Almond","","Reference","Nonfiction","","3.82","17","2022/05/11"
"","22488","","The Origins and Development of the English Language","John Algeo","1964","Nonfiction","Humanities","Language","3.84","260","2022/05/11"
"","22489","","African Origins of the Major ""Western Religions""","Yosef A.A. Ben-Jochannan","","History","Religion","Nonfiction","4.45","164","2022/05/11"
"","22490","","Life's Origin: The Beginnings of Biological Evolution","J. William Schopf","2002","Science","Biology","Science","3.85","20","2022/05/11"
"","22491","","The Origins of the Modern World: A Global and Ecological Narrative","Robert B. Marks","","History","Nonfiction","History","3.74","813","2022/05/11"
"","22492","","Origin of Everyday Things","Johnny Acton","2006","Nonfiction","History","","3.18","65","2022/05/11"
"","22493","","The Origins of the Civil Rights Movements: Black Communities Organizing for Change","Aldon D. Morris","1984","History","Nonfiction","Politics","4.08","179","2022/05/11"
"","22494","","From So Simple a Beginning: Voyage of the Beagle / Origin of Species / Descent of Man / Expression of Emotions in Man & Animals","Charles Darwin","1872","Science","Biology","Evolution","4.45","339","2022/05/11"
"","22495","","The Origin of the Bible","F.F. Bruce","1992","Religion","Theology","History","3.89","166","2022/05/11"
"","22496","","Fallen Angels and the Origins of Evil: Why Church Fathers Suppressed the Book of Enoch and Its Startling Revelations","Elizabeth Clare Prophet","2000","Religion","Spirituality","History","3.69","385","2022/05/11"
"","22497","","The Secret Origins of the Bible","Tim Callahan","","Religion","History","Nonfiction","4.08","125","2022/05/11"
"","22498","","The Illustrated Origins Answer Book: Concise, Easy-To-Understand Facts About the True Origin of Life, Man, and the Cosmos","Paul S. Taylor","","","","","4.58","12","2022/05/11"
"","22499","","Country of Origin","Don Lee","2004","Fiction","Cultural","Japan","3.48","375","2022/05/11"
"","22500","","The Origins of the Mithraic Mysteries: Cosmology and Salvation in the Ancient World","David Ulansey","1989","Religion","History","Fantasy","3.84","205","2022/05/11"
"","22501","","The Origins of the Second World War","A.J.P. Taylor","1961","History","Nonfiction","War","3.99","1480","2022/05/11"
"","22502","","Origins of Terrorism: Psychologies, Ideologies, Theologies, States of Mind","Walter Reich","1990","War","Terrorism","Psychology","3.79","142","2022/05/11"
"","22503","","The Origin","Irving Stone","1980","Historical","Historical Fiction","Fiction","4.1","1879","2022/05/11"
